,class,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,
274,0,2,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4,0
275,0,5,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4,0
276,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,1,0
277,0,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3,0
278,0,2,0,4,0,5,1,1,0,3,1,3,2,2,7,7,0,2,1,0,2,3,1,0
279,0,5,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0
280,1,5,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,1,1
281,0,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0
282,0,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5,0
283,0,5,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3,0
284,0,0,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3,0
285,0,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1,0
286,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3,0
287,0,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0
288,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4,0
289,0,2,0,3,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5,0
290,0,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,5,5,0
291,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0
292,0,5,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0
293,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0
294,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3,0
295,0,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0
296,0,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3,0
297,0,5,0,3,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,3,1,0
298,0,2,2,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0
299,1,5,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,1,1
300,0,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1,0
301,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1,0
302,0,5,2,9,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0
303,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0
304,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0
305,0,5,0,4,1,5,1,0,0,7,1,1,2,2,3,6,0,2,1,4,3,5,0,0
306,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0
307,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0
308,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1,0
309,0,5,0,8,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1,0
310,0,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1,0
311,1,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1,1
312,0,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0
313,0,5,0,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0
314,0,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1,0
315,1,5,3,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5,1
316,0,5,2,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0
317,0,5,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,3,0
318,0,5,0,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0
319,0,2,2,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0
320,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0
321,0,2,0,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0,0
322,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1,0
323,0,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0
324,0,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4,0
325,0,0,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1,0
326,0,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3,0
327,1,5,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5,1
328,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1,0
329,0,0,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0
330,1,5,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5,1
331,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0
332,0,0,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3,0
333,0,0,3,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0
334,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1,0
335,0,5,0,4,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,5,0,0
336,0,5,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,1,0
337,0,0,2,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1,0
338,0,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5,0
339,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1,0
340,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0
341,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1,0
342,0,5,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3,0
343,0,2,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0
344,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1,0
345,0,5,0,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,0,1,0
346,0,5,0,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0
347,0,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0
348,0,2,2,3,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,2,3,1,0
349,0,5,0,4,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,5,5,0
350,0,2,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1,0
351,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4,0
352,0,0,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0
353,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3,0
354,0,5,3,9,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,4,0
355,0,4,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5,0
356,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4,0
357,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5,1
358,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4,0
359,0,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1,0
360,0,5,0,4,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,3,1,0
361,0,5,0,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1,0
362,0,2,2,4,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,0,1,0
363,0,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4,0
364,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1,0
365,0,2,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5,0
366,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4,0
367,0,5,0,9,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0
368,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1,0
369,0,5,0,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,3,1,0
370,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,1,0
371,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1,0
372,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0
373,0,4,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,5,5,0
374,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3,0
375,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,1,0
376,0,4,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5,0
377,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0
378,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1,0
379,0,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,1,0
380,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,3,5,1
381,0,5,2,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,3,3,1,0
382,0,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0
383,0,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,1,0
384,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,5,0,0
385,1,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5,1
386,0,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,4,0
387,0,5,2,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1,0
388,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3,0
389,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3,0
390,0,0,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3,0
391,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0
392,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1,0
393,0,5,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5,0
394,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1,0
395,0,5,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1,0
396,0,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0
397,0,5,3,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3,0
398,0,5,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,4,5,0
399,1,5,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5,1
400,0,0,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1,0
401,0,0,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3,0
402,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5,1
403,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3,0
404,0,5,2,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0
405,0,5,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0
406,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1,0
407,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3,0
408,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0
409,0,5,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4,0
410,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3,0
411,0,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0
412,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,4,0
413,0,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,1,0
414,1,5,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,1,1
415,0,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1,0
416,0,5,0,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0
417,1,5,2,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,5,1
418,0,5,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1,0
419,0,2,0,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,3,0,1,0
420,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0
421,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3,0
422,1,5,3,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,5,1
423,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1,0
424,0,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,3,0
425,0,5,2,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0
426,0,2,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4,0
427,0,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0
428,0,5,2,8,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,2,0,1,0
429,0,2,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5,0
430,0,5,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1,0
431,0,5,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,1,0
432,0,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1,0
433,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,1,0
434,0,2,2,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0
435,0,0,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0
436,0,5,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0,0
437,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0
438,0,0,3,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0
439,0,5,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4,0
440,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0
441,0,5,3,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,3,0
442,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,4,0
443,0,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,2,3,0
444,0,5,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0
445,0,5,3,4,1,3,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,1,0
446,0,5,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1,0
447,0,2,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,1,0
448,0,0,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0
449,0,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,5,0,0
450,0,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0
451,0,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0
452,0,0,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0
453,0,5,0,9,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0
454,0,0,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0
455,0,5,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,2,0,1,0
456,0,0,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1,0
457,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0
458,0,2,3,9,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,4,0
459,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4,0
460,0,5,2,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0
461,0,2,3,9,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,3,1,0
462,0,0,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0
463,0,5,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,3,0
464,0,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,4,5,0
465,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,1,0
466,0,5,2,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0
467,0,5,2,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0
468,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0
469,0,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4,0
470,0,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0
471,0,5,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0
472,0,2,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0,0
473,0,4,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5,0
474,0,2,2,9,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0
475,0,2,0,3,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5,0
476,0,5,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5,0
477,0,0,3,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1,0
478,0,5,2,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,3,4,0,0
479,0,0,3,9,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0
480,0,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3,0
481,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,3,1,0
482,0,2,2,8,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0
483,0,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,5,5,0
484,0,2,2,8,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0
485,0,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,5,1,0
486,0,5,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,3,0
487,0,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5,0
488,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4,0
489,0,5,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,3,4,0
490,0,2,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0,0
491,1,2,2,4,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1,1
492,1,5,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5,1
493,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4,0
494,0,5,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,3,1,0
495,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,3,0
496,0,2,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1,0
497,0,2,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,1,0
498,0,5,3,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,1,0
499,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0
500,0,5,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,2,1,0
501,0,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,1,0
502,0,5,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,2,2,3,0
503,0,0,2,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0
504,0,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1,0
505,1,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,1,1
506,0,5,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,3,3,1,0
507,0,2,2,4,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,0,1,0
508,0,5,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0
509,0,2,0,3,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,5,0
510,0,2,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,5,5,0
511,0,0,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1,0
512,0,5,0,8,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0,0
513,0,4,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,4,5,0
514,0,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5,0
515,0,5,0,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1,0
516,0,5,3,4,1,3,1,0,0,5,0,4,2,3,7,7,0,2,1,4,2,5,4,0
517,0,0,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,2,1,0
518,0,5,3,8,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1,0
519,0,5,3,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,2,1,0
520,0,5,2,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0
521,0,0,2,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0
522,0,2,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,5,4,0
523,1,5,2,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,5,1
524,0,2,0,3,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,5,5,0
525,0,0,2,9,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,3,3,1,0
526,0,2,3,4,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,3,4,0
527,0,5,2,9,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,3,3,3,0
528,0,5,0,4,0,5,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,5,5,0
529,0,2,3,9,1,0,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,4,0
530,0,5,3,4,1,0,1,0,0,5,0,4,2,3,7,7,0,2,1,4,3,5,4,0
531,0,5,2,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,1,0
532,1,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,2,3,1,1
533,0,2,3,4,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,2,5,4,0
534,1,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1,1
535,0,5,0,8,0,5,1,1,0,4,1,3,0,2,7,7,0,2,1,0,2,3,1,0
536,0,0,3,8,1,0,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,3,0
537,0,4,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,2,4,5,0
538,0,5,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3,0
539,0,2,2,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0
540,0,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,2,3,3,0
541,0,2,0,3,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1,0
542,1,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1,1
543,0,5,3,9,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,2,3,1,0
544,0,2,0,4,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,2,0,1,0
545,0,5,2,8,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,3,3,0
546,0,0,3,9,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3,0
547,0,2,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,3,4,5,0
548,0,5,0,9,1,3,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0
549,0,5,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0
550,0,2,0,4,0,5,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,5,5,0
